frame,timestamp_ms,left_detected,right_detected,left_0_x,left_0_y,left_0_z,left_1_x,left_1_y,left_1_z,left_2_x,left_2_y,left_2_z,left_3_x,left_3_y,left_3_z,left_4_x,left_4_y,left_4_z,left_5_x,left_5_y,left_5_z,left_6_x,left_6_y,left_6_z,left_7_x,left_7_y,left_7_z,left_8_x,left_8_y,left_8_z,left_9_x,left_9_y,left_9_z,left_10_x,left_10_y,left_10_z,left_11_x,left_11_y,left_11_z,left_12_x,left_12_y,left_12_z,left_13_x,left_13_y,left_13_z,left_14_x,left_14_y,left_14_z,left_15_x,left_15_y,left_15_z,left_16_x,left_16_y,left_16_z,left_17_x,left_17_y,left_17_z,left_18_x,left_18_y,left_18_z,left_19_x,left_19_y,left_19_z,left_20_x,left_20_y,left_20_z,right_0_x,right_0_y,right_0_z,right_1_x,right_1_y,right_1_z,right_2_x,right_2_y,right_2_z,right_3_x,right_3_y,right_3_z,right_4_x,right_4_y,right_4_z,right_5_x,right_5_y,right_5_z,right_6_x,right_6_y,right_6_z,right_7_x,right_7_y,right_7_z,right_8_x,right_8_y,right_8_z,right_9_x,right_9_y,right_9_z,right_10_x,right_10_y,right_10_z,right_11_x,right_11_y,right_11_z,right_12_x,right_12_y,right_12_z,right_13_x,right_13_y,right_13_z,right_14_x,right_14_y,right_14_z,right_15_x,right_15_y,right_15_z,right_16_x,right_16_y,right_16_z,right_17_x,right_17_y,right_17_z,right_18_x,right_18_y,right_18_z,right_19_x,right_19_y,right_19_z,right_20_x,right_20_y,right_20_z
60,3000,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24460150301456451,0.9438666105270386,1.3990857894441433e-07,0.29333385825157166,0.8961818218231201,-0.004633747041225433,0.3298487365245819,0.8164017200469971,-0.015531999059021473,0.3543037176132202,0.7584575414657593,-0.03220372647047043,0.34643253684043884,0.7201868295669556,-0.04763668403029442,0.2824987769126892,0.7046977281570435,0.00022436730796471238,0.2892026901245117,0.6261046528816223,-0.02325078845024109,0.31739333271980286,0.5917541980743408,-0.037105921655893326,0.3415845036506653,0.5824177861213684,-0.0443984791636467,0.25258058309555054,0.7133006453514099,-0.014002569019794464,0.2892199754714966,0.6458725929260254,-0.049125391989946365,0.32341283559799194,0.7116085290908813,-0.0556185282766819,0.32885050773620605,0.7627784013748169,-0.050174444913864136,0.22937771677970886,0.7349785566329956,-0.030904248356819153,0.26852527260780334,0.6792581677436829,-0.06757688522338867,0.30257242918014526,0.7490952610969543,-0.058478713035583496,0.3044795095920563,0.7982754111289978,-0.04171421006321907,0.21030375361442566,0.7711358666419983,-0.04851964861154556,0.25090959668159485,0.7346619367599487,-0.07454799860715866,0.27798914909362793,0.781248927116394,-0.06707683205604553,0.27909815311431885,0.8191582560539246,-0.054382432252168655
61,3050,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24259839951992035,0.9454410672187805,1.2119322434500646e-07,0.2924802601337433,0.8977515697479248,-0.004788536578416824,0.32872408628463745,0.8171104192733765,-0.015369631350040436,0.35331153869628906,0.7585583329200745,-0.0317976176738739,0.34759971499443054,0.7205212116241455,-0.047011975198984146,0.2825244665145874,0.7067371010780334,0.0009157270542345941,0.29075366258621216,0.6276290416717529,-0.022292230278253555,0.31795984506607056,0.591808557510376,-0.03589315712451935,0.340697705745697,0.5823894143104553,-0.042925216257572174,0.2522745132446289,0.715305745601654,-0.013200422748923302,0.28730887174606323,0.6455937027931213,-0.04847778007388115,0.3210565149784088,0.7103077173233032,-0.055107858031988144,0.3267523944377899,0.7625893354415894,-0.04941291734576225,0.2293931245803833,0.7362716197967529,-0.03005971759557724,0.2677285969257355,0.6804652214050293,-0.06676441431045532,0.3017753064632416,0.7488840222358704,-0.05815888196229935,0.3044266700744629,0.7982974648475647,-0.04150538891553879,0.21110793948173523,0.7713492512702942,-0.04764847084879875,0.25091052055358887,0.734755277633667,-0.0735134482383728,0.27781134843826294,0.7804271578788757,-0.06649092584848404,0.2798825204372406,0.8182345628738403,-0.05406937375664711
62,3100,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24239295721054077,0.9453985691070557,1.2681651639923075e-07,0.29318201541900635,0.8957229852676392,-0.005287707783281803,0.3300420343875885,0.8163432478904724,-0.01709783263504505,0.354767769575119,0.7570008635520935,-0.034843411296606064,0.3446151912212372,0.7198421955108643,-0.051388949155807495,0.283084511756897,0.7062954902648926,0.0005368244601413608,0.28988268971443176,0.6282992959022522,-0.024033205583691597,0.318632036447525,0.5957190990447998,-0.038595713675022125,0.3426533043384552,0.5910911560058594,-0.04574761167168617,0.2526736557483673,0.7152274250984192,-0.013579410500824451,0.28767913579940796,0.646418035030365,-0.04890790209174156,0.3211207389831543,0.7118939161300659,-0.05542633309960365,0.3267625868320465,0.7634592056274414,-0.049573272466659546,0.22954607009887695,0.7364414930343628,-0.030628448352217674,0.2676047682762146,0.6812722682952881,-0.06725717335939407,0.3016730546951294,0.7492453455924988,-0.058708734810352325,0.3048107624053955,0.7985676527023315,-0.042035434395074844,0.21080878376960754,0.7719568014144897,-0.04852377995848656,0.25009432435035706,0.7353823781013489,-0.07441914826631546,0.27758198976516724,0.7808047533035278,-0.0674164667725563,0.2807690501213074,0.8191946744918823,-0.05488104373216629
63,3150,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425706684589386,0.9434993267059326,1.193085097384028e-07,0.29368478059768677,0.8906605839729309,-0.004773233085870743,0.33134299516677856,0.8142905831336975,-0.01715419813990593,0.35699814558029175,0.7558009624481201,-0.03543557971715927,0.3441787660121918,0.7156159281730652,-0.05245151370763779,0.28201520442962646,0.705377995967865,0.0007899791235104203,0.284568190574646,0.628616988658905,-0.02301936224102974,0.31515175104141235,0.6010037064552307,-0.03653370216488838,0.3395143449306488,0.5997111201286316,-0.042627718299627304,0.25319766998291016,0.714743971824646,-0.013221175409853458,0.2850022614002228,0.6445173621177673,-0.04605938121676445,0.31865641474723816,0.7111173272132874,-0.05126460641622543,0.3241554796695709,0.7601929903030396,-0.0447201281785965,0.2306634485721588,0.7359229922294617,-0.030107790604233742,0.2663297653198242,0.6823909878730774,-0.06370804458856583,0.3020544648170471,0.7473583817481995,-0.05446358025074005,0.30601266026496887,0.7937877178192139,-0.03782267868518829,0.21139472723007202,0.7711363434791565,-0.047889344394207,0.24683240056037903,0.7330113649368286,-0.07085634022951126,0.2770940065383911,0.7746303081512451,-0.0627577155828476,0.2826002538204193,0.8109793066978455,-0.04979948326945305
64,3200,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2440972775220871,0.9353841543197632,5.855945062194223e-08,0.2942439317703247,0.8901869654655457,-0.006559930741786957,0.3304707407951355,0.8198636174201965,-0.01622547209262848,0.35522186756134033,0.7645759582519531,-0.03047848865389824,0.35836535692214966,0.7116429209709167,-0.043461259454488754,0.2928648889064789,0.7182060480117798,-0.0026625546161085367,0.2907133102416992,0.626971960067749,-0.027420194819569588,0.32171595096588135,0.6141715049743652,-0.044432949274778366,0.3424247205257416,0.6263974905014038,-0.05243745446205139,0.26593875885009766,0.7257128357887268,-0.013904583640396595,0.2751685380935669,0.6282311677932739,-0.0432036928832531,0.3149954080581665,0.6722801923751831,-0.05523723363876343,0.326103538274765,0.7231278419494629,-0.055964209139347076,0.24117369949817657,0.7461800575256348,-0.027538055554032326,0.253985732793808,0.6696261763572693,-0.05587092414498329,0.29534488916397095,0.7162444591522217,-0.054168857634067535,0.3063215911388397,0.7623611688613892,-0.044942326843738556,0.21767711639404297,0.7785055041313171,-0.0419236458837986,0.2370729297399521,0.7234271764755249,-0.06292439997196198,0.272411048412323,0.7519607543945312,-0.05889582261443138,0.2845301628112793,0.7895974516868591,-0.05004115775227547
65,3250,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443806529045105,0.931830108165741,1.0975386999234615e-07,0.29428306221961975,0.8878127932548523,-0.005818736739456654,0.33274632692337036,0.8177789449691772,-0.014607963152229786,0.35706624388694763,0.7633827328681946,-0.028055695816874504,0.3693826198577881,0.7107892036437988,-0.04104406386613846,0.29451969265937805,0.717397928237915,-0.003618310671299696,0.2948703467845917,0.6252797842025757,-0.027555545791983604,0.3245500326156616,0.611964225769043,-0.04453720897436142,0.3458026647567749,0.6243900060653687,-0.05226442590355873,0.2664092779159546,0.7228925824165344,-0.01463907491415739,0.2735409438610077,0.6208315491676331,-0.04233672097325325,0.3136957883834839,0.6534723043441772,-0.05596385896205902,0.3291829228401184,0.7042028307914734,-0.058266330510377884,0.24156618118286133,0.7423933744430542,-0.027654502540826797,0.24730205535888672,0.6557440757751465,-0.0529244989156723,0.2896285355091095,0.6914835572242737,-0.05400552973151207,0.30695220828056335,0.7376983165740967,-0.04763131961226463,0.21719802916049957,0.7732598781585693,-0.04137471318244934,0.2269640862941742,0.706781804561615,-0.061543501913547516,0.2620687484741211,0.7247393727302551,-0.06028122827410698,0.280734121799469,0.759322464466095,-0.053667496889829636
66,3300,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23873019218444824,0.9106870889663696,-4.804768494182099e-08,0.2905745506286621,0.8758677840232849,-0.008000448346138,0.3317202031612396,0.8070105910301208,-0.012477251701056957,0.3488200306892395,0.7529847025871277,-0.02105114236474037,0.3496570885181427,0.7158941030502319,-0.028340408578515053,0.30925142765045166,0.7010226249694824,0.006006385199725628,0.31533223390579224,0.6097918152809143,-0.015351605601608753,0.3346792459487915,0.616349995136261,-0.03328945115208626,0.3438257575035095,0.650295615196228,-0.04082651436328888,0.2758583426475525,0.6996809840202332,-0.0012750200694426894,0.281645804643631,0.6039350032806396,-0.02402365393936634,0.30884212255477905,0.6378182172775269,-0.03917599096894264,0.31759706139564514,0.6896791458129883,-0.043741967529058456,0.24416998028755188,0.7073372006416321,-0.011618136428296566,0.24659913778305054,0.6179856657981873,-0.03067079186439514,0.27762675285339355,0.6488190293312073,-0.03545036166906357,0.28917062282562256,0.6962715983390808,-0.0330749936401844,0.2112729698419571,0.7226211428642273,-0.023415835574269295,0.21812286972999573,0.645116925239563,-0.03742368519306183,0.24393606185913086,0.6594500541687012,-0.0370759442448616,0.25639116764068604,0.6941711902618408,-0.03258253633975983
67,3350,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23314517736434937,0.9162112474441528,-8.961087161196701e-08,0.2840026021003723,0.8783899545669556,-0.010567708872258663,0.3246608376502991,0.8153667449951172,-0.018769610673189163,0.33564889430999756,0.761256217956543,-0.03068937174975872,0.3292308747768402,0.71701580286026,-0.04092271253466606,0.3106936514377594,0.7067702412605286,-0.0012165363878011703,0.3198867440223694,0.6170264482498169,-0.027522269636392593,0.3342536389827728,0.625773549079895,-0.04620622098445892,0.3391186594963074,0.6636905074119568,-0.05315599590539932,0.27558591961860657,0.7026839852333069,-0.010071204043924809,0.2810232639312744,0.5998483896255493,-0.04044134169816971,0.30272653698921204,0.6319265365600586,-0.06109841167926788,0.3099597096443176,0.6814431548118591,-0.06782735884189606,0.24119135737419128,0.710284411907196,-0.021885108202695847,0.24503237009048462,0.6142367124557495,-0.04569551721215248,0.26911866664886475,0.6486228108406067,-0.05521135404706001,0.2817911207675934,0.6930697560310364,-0.055746495723724365,0.2062883973121643,0.7314938902854919,-0.03508300334215164,0.19873929023742676,0.664798378944397,-0.04880832880735397,0.19952216744422913,0.624884307384491,-0.05601615458726883,0.19847244024276733,0.5883054733276367,-0.05917085334658623
68,3400,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22456412017345428,0.9139339327812195,-1.573866370563337e-07,0.27717408537864685,0.8767386674880981,-0.011937405914068222,0.31835004687309265,0.8199518322944641,-0.021507281810045242,0.32607904076576233,0.7648976445198059,-0.03470539301633835,0.3138040602207184,0.7168335914611816,-0.04579853639006615,0.3137010931968689,0.7092546820640564,-0.001055820262990892,0.33082300424575806,0.6248254776000977,-0.02928066998720169,0.3377288281917572,0.6343076825141907,-0.04896821454167366,0.3323119878768921,0.6746617555618286,-0.055369433015584946,0.27578485012054443,0.6999280452728271,-0.009269233793020248,0.2868841290473938,0.5987452864646912,-0.038631465286016464,0.29993587732315063,0.628007173538208,-0.05771782994270325,0.29981860518455505,0.6762056350708008,-0.06320630013942719,0.23973894119262695,0.7035688757896423,-0.020964937284588814,0.24804438650608063,0.6121385097503662,-0.044405169785022736,0.26523345708847046,0.647989809513092,-0.05222649872303009,0.2725677192211151,0.6932470798492432,-0.051069989800453186,0.20312297344207764,0.7205227613449097,-0.034314341843128204,0.19746461510658264,0.6505130529403687,-0.047152332961559296,0.19710102677345276,0.6055464148521423,-0.05275049805641174,0.19658459722995758,0.5635696649551392,-0.054336775094270706
69,3450,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160635143518448,0.9074907302856445,-3.278762790159817e-07,0.26905494928359985,0.87586510181427,-0.018525321036577225,0.31181830167770386,0.8208552598953247,-0.029316965490579605,0.31057605147361755,0.7627165913581848,-0.0420357882976532,0.28958266973495483,0.7165471911430359,-0.051323577761650085,0.3183068037033081,0.7101767063140869,-0.004616132006049156,0.3376900851726532,0.6291950345039368,-0.031035572290420532,0.3257817029953003,0.6580530405044556,-0.049714162945747375,0.31110304594039917,0.6998420357704163,-0.057028863579034805,0.2775113880634308,0.6955293416976929,-0.009526526555418968,0.2934993505477905,0.6026721596717834,-0.039397936314344406,0.28679364919662476,0.644646406173706,-0.058930691331624985,0.2788509428501129,0.691922664642334,-0.06508123874664307,0.23809979856014252,0.6934360265731812,-0.018305703997612,0.2488694041967392,0.6083284020423889,-0.04198833182454109,0.2526187598705292,0.6480726003646851,-0.05012478679418564,0.2535814344882965,0.6940953731536865,-0.04923273250460625,0.19897425174713135,0.7042539119720459,-0.029223838821053505,0.19738012552261353,0.6305004358291626,-0.04026678949594498,0.1952839493751526,0.5840315818786621,-0.04504328593611717,0.1955452263355255,0.5422654151916504,-0.046716779470443726
70,3500,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21243856847286224,0.9044026732444763,-3.744474952327437e-07,0.26625117659568787,0.878415584564209,-0.02139125019311905,0.31090599298477173,0.8249629139900208,-0.03287186846137047,0.30357807874679565,0.7649025321006775,-0.04569463059306145,0.27970966696739197,0.718095064163208,-0.05439292639493942,0.31735724210739136,0.7109418511390686,-0.007292595691978931,0.3358842730522156,0.6297876238822937,-0.035548388957977295,0.3206252455711365,0.6685084104537964,-0.05439350754022598,0.305450975894928,0.7128193974494934,-0.06131841242313385,0.276542603969574,0.6949208974838257,-0.010621879249811172,0.2934314012527466,0.6053653955459595,-0.04159342497587204,0.28353941440582275,0.6536493301391602,-0.06040963530540466,0.27459651231765747,0.6993387937545776,-0.06576794385910034,0.23670664429664612,0.6915515661239624,-0.018263882026076317,0.24654261767864227,0.6087683439254761,-0.0434185229241848,0.2475811392068863,0.6524950265884399,-0.05122735723853111,0.24703353643417358,0.698297381401062,-0.0494803749024868,0.1974048614501953,0.700677752494812,-0.028206966817378998,0.19614087045192719,0.6247901916503906,-0.0397038459777832,0.1945629119873047,0.5779886841773987,-0.04460448771715164,0.19482366740703583,0.5357950925827026,-0.04609585925936699
71,3550,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20590290427207947,0.9012173414230347,-3.9673005858276156e-07,0.2597385048866272,0.8792668581008911,-0.023942189291119576,0.3047899305820465,0.8272891044616699,-0.03641245886683464,0.2940405011177063,0.7681103348731995,-0.04964888095855713,0.26368704438209534,0.7230204939842224,-0.05803067237138748,0.3131715953350067,0.7110493183135986,-0.009714893065392971,0.33265960216522217,0.6298574805259705,-0.04001504182815552,0.31307703256607056,0.6724643111228943,-0.05847112834453583,0.29753339290618896,0.7185083031654358,-0.06418903172016144,0.2721569538116455,0.6941341757774353,-0.011458728462457657,0.2886446714401245,0.6056456565856934,-0.04514376074075699,0.2730558514595032,0.6592540144920349,-0.06235687434673309,0.26412081718444824,0.7071563601493835,-0.06492940336465836,0.23244568705558777,0.6893800497055054,-0.017892125993967056,0.2410544902086258,0.6098254919052124,-0.04484689235687256,0.23662574589252472,0.6561987996101379,-0.050418972969055176,0.23495465517044067,0.7026611566543579,-0.04553786665201187,0.19401557743549347,0.6963897347450256,-0.026820791885256767,0.1943281590938568,0.6194581985473633,-0.03782385215163231,0.191916823387146,0.5728210806846619,-0.040596071630716324,0.1925410032272339,0.5322917699813843,-0.03951992094516754
72,3600,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20535056293010712,0.89932781457901,-3.79638919412173e-07,0.25933414697647095,0.8806595206260681,-0.026585161685943604,0.3058982193470001,0.8301748633384705,-0.040403351187705994,0.2918792963027954,0.7703995108604431,-0.05434824153780937,0.25895965099334717,0.7261614203453064,-0.06320910900831223,0.31359678506851196,0.7110198736190796,-0.01313813216984272,0.33102792501449585,0.6303380727767944,-0.04397716745734215,0.31142061948776245,0.6757742166519165,-0.06260774284601212,0.2969944179058075,0.7224873304367065,-0.06879454106092453,0.27216529846191406,0.6936205625534058,-0.014043132774531841,0.28828155994415283,0.604525625705719,-0.04868292063474655,0.27435100078582764,0.6603471040725708,-0.06665875017642975,0.2668437659740448,0.7077155709266663,-0.06999567896127701,0.2318832129240036,0.6889767646789551,-0.019742870703339577,0.2389775961637497,0.6096377372741699,-0.047784846276044846,0.23659279942512512,0.656830906867981,-0.0549045167863369,0.2361513376235962,0.7024602293968201,-0.05125784873962402,0.19263556599617004,0.6957579851150513,-0.028039058670401573,0.19318324327468872,0.6187992691993713,-0.04001757130026817,0.19147250056266785,0.5714095830917358,-0.044373203068971634,0.19185006618499756,0.529403805732727,-0.04476862773299217
73,3650,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056301087141037,0.8991634249687195,-3.764868949929223e-07,0.26036563515663147,0.8805403113365173,-0.026349229738116264,0.30688172578811646,0.8295428156852722,-0.039681002497673035,0.29193663597106934,0.7698566317558289,-0.05318925902247429,0.25879618525505066,0.7266106605529785,-0.061645541340112686,0.3133687674999237,0.7125200629234314,-0.01273429673165083,0.3314967155456543,0.6314541697502136,-0.04327266663312912,0.31205645203590393,0.6766841411590576,-0.06154731661081314,0.2979013919830322,0.7231611609458923,-0.06755880266427994,0.27227815985679626,0.6953204274177551,-0.013633619993925095,0.2882583737373352,0.6059371829032898,-0.047794803977012634,0.2743139863014221,0.6604388952255249,-0.06567483395338058,0.2671144902706146,0.7071391940116882,-0.0692414715886116,0.23210972547531128,0.6907283663749695,-0.019336694851517677,0.23914127051830292,0.6109269261360168,-0.04755357280373573,0.2363828420639038,0.6581816077232361,-0.05497089773416519,0.235820472240448,0.7043005228042603,-0.05160108581185341,0.19306683540344238,0.6974501609802246,-0.027580425143241882,0.19373244047164917,0.6202977895736694,-0.03991281986236572,0.19201523065567017,0.5720998644828796,-0.04463666304945946,0.19231384992599487,0.5299601554870605,-0.045402806252241135
74,3700,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20618322491645813,0.9020258784294128,-3.669474324397015e-07,0.25975680351257324,0.8828228116035461,-0.02529652789235115,0.3055589497089386,0.8318138122558594,-0.0380437932908535,0.2917214632034302,0.771571934223175,-0.05116074159741402,0.2586919367313385,0.7277912497520447,-0.05943091958761215,0.31297531723976135,0.7154636383056641,-0.011475124396383762,0.33196282386779785,0.6343343257904053,-0.041679270565509796,0.3143489956855774,0.6773076057434082,-0.0596478097140789,0.3004623055458069,0.7231627106666565,-0.06525471061468124,0.27259504795074463,0.6980939507484436,-0.012848198413848877,0.28918659687042236,0.6092022061347961,-0.0469404011964798,0.276553213596344,0.6622005105018616,-0.06466522812843323,0.2690117657184601,0.7087703943252563,-0.06788302212953568,0.23271217942237854,0.6938280463218689,-0.0189916230738163,0.23939131200313568,0.6150991320610046,-0.0473514050245285,0.23822438716888428,0.6615357398986816,-0.05498063936829567,0.23816566169261932,0.7070689797401428,-0.05151638388633728,0.19382517039775848,0.7005617022514343,-0.027571041136980057,0.19411331415176392,0.6225226521492004,-0.04009179770946503,0.19238758087158203,0.5735127925872803,-0.04479508846998215,0.19226433336734772,0.5305742025375366,-0.045387014746665955
